code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,id_assessment,date_submitted,is_banked,score,assessment_type,date,weight,sum_click,weighted_score,target,sum_weighted_score
AAA,2013J,100893,M,Yorkshire Region,A Level or Equivalent,20-30%,0-35,0,60,N,Pass,1755.0,171.0,0.0,74.0,TMA,166.0,20.0,744.0,14.8,1,69.30000000000001
AAA,2013J,100893,M,Yorkshire Region,A Level or Equivalent,20-30%,0-35,0,60,N,Pass,1755.0,171.0,0.0,74.0,TMA,166.0,20.0,744.0,14.8,1,69.30000000000001
AAA,2013J,100893,M,Yorkshire Region,A Level or Equivalent,20-30%,0-35,0,60,N,Pass,1753.0,50.0,0.0,68.0,TMA,54.0,20.0,744.0,13.600000000000001,1,69.30000000000001
AAA,2013J,100893,M,Yorkshire Region,A Level or Equivalent,20-30%,0-35,0,60,N,Pass,1756.0,218.0,0.0,66.0,TMA,215.0,30.0,744.0,19.8,1,69.30000000000001
AAA,2013J,100893,M,Yorkshire Region,A Level or Equivalent,20-30%,0-35,0,60,N,Pass,1752.0,17.0,0.0,63.0,TMA,19.0,10.0,744.0,6.300000000000001,1,69.30000000000001
AAA,2013J,341872,M,East Anglian Region,Lower Than A Level,40-50%,0-35,0,180,N,Fail,1752.0,58.0,0.0,64.0,TMA,19.0,10.0,201.0,6.4,0,208.20000000000002
AAA,2013J,341872,M,East Anglian Region,Lower Than A Level,40-50%,0-35,0,180,N,Fail,1752.0,58.0,0.0,64.0,TMA,19.0,10.0,201.0,6.4,0,208.20000000000002
AAA,2013J,341872,M,East Anglian Region,Lower Than A Level,40-50%,0-35,0,180,N,Fail,1756.0,215.0,0.0,60.0,TMA,215.0,30.0,201.0,18.0,0,208.20000000000002
AAA,2013J,341872,M,East Anglian Region,Lower Than A Level,40-50%,0-35,0,180,N,Fail,1752.0,58.0,0.0,64.0,TMA,19.0,10.0,201.0,6.4,0,208.20000000000002
AAA,2013J,341872,M,East Anglian Region,Lower Than A Level,40-50%,0-35,0,180,N,Fail,1753.0,92.0,0.0,64.0,TMA,54.0,20.0,201.0,12.8,0,208.20000000000002
AAA,2013J,341872,M,East Anglian Region,Lower Than A Level,40-50%,0-35,0,180,N,Fail,1753.0,92.0,0.0,64.0,TMA,54.0,20.0,201.0,12.8,0,208.20000000000002
AAA,2013J,341872,M,East Anglian Region,Lower Than A Level,40-50%,0-35,0,180,N,Fail,1755.0,172.0,0.0,70.0,TMA,166.0,20.0,201.0,14.0,0,208.20000000000002
AAA,2013J,341872,M,East Anglian Region,Lower Than A Level,40-50%,0-35,0,180,N,Fail,1752.0,58.0,0.0,64.0,TMA,19.0,10.0,201.0,6.4,0,208.20000000000002
AAA,2013J,341872,M,East Anglian Region,Lower Than A Level,40-50%,0-35,0,180,N,Fail,1754.0,114.0,0.0,63.0,TMA,117.0,20.0,201.0,12.600000000000001,0,208.20000000000002
AAA,2013J,341872,M,East Anglian Region,Lower Than A Level,40-50%,0-35,0,180,N,Fail,1752.0,58.0,0.0,64.0,TMA,19.0,10.0,201.0,6.4,0,208.20000000000002
AAA,2013J,341872,M,East Anglian Region,Lower Than A Level,40-50%,0-35,0,180,N,Fail,1756.0,215.0,0.0,60.0,TMA,215.0,30.0,201.0,18.0,0,208.20000000000002
AAA,2013J,341872,M,East Anglian Region,Lower Than A Level,40-50%,0-35,0,180,N,Fail,1754.0,114.0,0.0,63.0,TMA,117.0,20.0,201.0,12.600000000000001,0,208.20000000000002
AAA,2013J,341872,M,East Anglian Region,Lower Than A Level,40-50%,0-35,0,180,N,Fail,1754.0,114.0,0.0,63.0,TMA,117.0,20.0,201.0,12.600000000000001,0,208.20000000000002
AAA,2013J,341872,M,East Anglian Region,Lower Than A Level,40-50%,0-35,0,180,N,Fail,1753.0,92.0,0.0,64.0,TMA,54.0,20.0,201.0,12.8,0,208.20000000000002
AAA,2013J,341872,M,East Anglian Region,Lower Than A Level,40-50%,0-35,0,180,N,Fail,1756.0,215.0,0.0,60.0,TMA,215.0,30.0,201.0,18.0,0,208.20000000000002
AAA,2013J,341872,M,East Anglian Region,Lower Than A Level,40-50%,0-35,0,180,N,Fail,1752.0,58.0,0.0,64.0,TMA,19.0,10.0,201.0,6.4,0,208.20000000000002
AAA,2013J,341872,M,East Anglian Region,Lower Than A Level,40-50%,0-35,0,180,N,Fail,1753.0,92.0,0.0,64.0,TMA,54.0,20.0,201.0,12.8,0,208.20000000000002
AAA,2013J,341872,M,East Anglian Region,Lower Than A Level,40-50%,0-35,0,180,N,Fail,1753.0,92.0,0.0,64.0,TMA,54.0,20.0,201.0,12.8,0,208.20000000000002
AAA,2013J,398552,M,Yorkshire Region,Lower Than A Level,90-100%,0-35,0,240,N,Fail,1754.0,117.0,0.0,47.0,TMA,117.0,20.0,1183.0,9.4,0,135.4
AAA,2013J,398552,M,Yorkshire Region,Lower Than A Level,90-100%,0-35,0,240,N,Fail,1752.0,17.0,0.0,54.0,TMA,19.0,10.0,1183.0,5.4,0,135.4
AAA,2013J,398552,M,Yorkshire Region,Lower Than A Level,90-100%,0-35,0,240,N,Fail,1752.0,17.0,0.0,54.0,TMA,19.0,10.0,1183.0,5.4,0,135.4
AAA,2013J,398552,M,Yorkshire Region,Lower Than A Level,90-100%,0-35,0,240,N,Fail,1752.0,17.0,0.0,54.0,TMA,19.0,10.0,1183.0,5.4,0,135.4
AAA,2013J,398552,M,Yorkshire Region,Lower Than A Level,90-100%,0-35,0,240,N,Fail,1756.0,215.0,0.0,40.0,TMA,215.0,30.0,1183.0,12.0,0,135.4
AAA,2013J,398552,M,Yorkshire Region,Lower Than A Level,90-100%,0-35,0,240,N,Fail,1752.0,17.0,0.0,54.0,TMA,19.0,10.0,1183.0,5.4,0,135.4
AAA,2013J,398552,M,Yorkshire Region,Lower Than A Level,90-100%,0-35,0,240,N,Fail,1754.0,117.0,0.0,47.0,TMA,117.0,20.0,1183.0,9.4,0,135.4
AAA,2013J,398552,M,Yorkshire Region,Lower Than A Level,90-100%,0-35,0,240,N,Fail,1752.0,17.0,0.0,54.0,TMA,19.0,10.0,1183.0,5.4,0,135.4
AAA,2013J,398552,M,Yorkshire Region,Lower Than A Level,90-100%,0-35,0,240,N,Fail,1753.0,54.0,0.0,49.0,TMA,54.0,20.0,1183.0,9.8,0,135.4
AAA,2013J,398552,M,Yorkshire Region,Lower Than A Level,90-100%,0-35,0,240,N,Fail,1755.0,165.0,0.0,42.0,TMA,166.0,20.0,1183.0,8.4,0,135.4
AAA,2013J,398552,M,Yorkshire Region,Lower Than A Level,90-100%,0-35,0,240,N,Fail,1755.0,165.0,0.0,42.0,TMA,166.0,20.0,1183.0,8.4,0,135.4
AAA,2013J,398552,M,Yorkshire Region,Lower Than A Level,90-100%,0-35,0,240,N,Fail,1752.0,17.0,0.0,54.0,TMA,19.0,10.0,1183.0,5.4,0,135.4
AAA,2013J,398552,M,Yorkshire Region,Lower Than A Level,90-100%,0-35,0,240,N,Fail,1755.0,165.0,0.0,42.0,TMA,166.0,20.0,1183.0,8.4,0,135.4
AAA,2013J,398552,M,Yorkshire Region,Lower Than A Level,90-100%,0-35,0,240,N,Fail,1755.0,165.0,0.0,42.0,TMA,166.0,20.0,1183.0,8.4,0,135.4
AAA,2013J,398552,M,Yorkshire Region,Lower Than A Level,90-100%,0-35,0,240,N,Fail,1755.0,165.0,0.0,42.0,TMA,166.0,20.0,1183.0,8.4,0,135.4
AAA,2013J,398552,M,Yorkshire Region,Lower Than A Level,90-100%,0-35,0,240,N,Fail,1756.0,215.0,0.0,40.0,TMA,215.0,30.0,1183.0,12.0,0,135.4
AAA,2013J,398552,M,Yorkshire Region,Lower Than A Level,90-100%,0-35,0,240,N,Fail,1755.0,165.0,0.0,42.0,TMA,166.0,20.0,1183.0,8.4,0,135.4
AAA,2013J,383254,M,Yorkshire Region,A Level or Equivalent,90-100%,0-35,0,120,N,Pass,1754.0,116.0,0.0,85.0,TMA,117.0,20.0,543.0,17.0,1,55.1
AAA,2013J,383254,M,Yorkshire Region,A Level or Equivalent,90-100%,0-35,0,120,N,Pass,1755.0,180.0,0.0,69.0,TMA,166.0,20.0,543.0,13.8,1,55.1
AAA,2013J,383254,M,Yorkshire Region,A Level or Equivalent,90-100%,0-35,0,120,N,Pass,1756.0,214.0,0.0,81.0,TMA,215.0,30.0,543.0,24.3,1,55.1
AAA,2013J,146188,F,West Midlands Region,A Level or Equivalent,20-30%,0-35,0,60,Y,Fail,1753.0,61.0,0.0,53.0,TMA,54.0,20.0,597.0,10.600000000000001,0,133.0
AAA,2013J,146188,F,West Midlands Region,A Level or Equivalent,20-30%,0-35,0,60,Y,Fail,1752.0,19.0,0.0,52.0,TMA,19.0,10.0,597.0,5.2,0,133.0
AAA,2013J,146188,F,West Midlands Region,A Level or Equivalent,20-30%,0-35,0,60,Y,Fail,1752.0,19.0,0.0,52.0,TMA,19.0,10.0,597.0,5.2,0,133.0
AAA,2013J,146188,F,West Midlands Region,A Level or Equivalent,20-30%,0-35,0,60,Y,Fail,1756.0,215.0,0.0,40.0,TMA,215.0,30.0,597.0,12.0,0,133.0
AAA,2013J,146188,F,West Midlands Region,A Level or Equivalent,20-30%,0-35,0,60,Y,Fail,1753.0,61.0,0.0,53.0,TMA,54.0,20.0,597.0,10.600000000000001,0,133.0
AAA,2013J,146188,F,West Midlands Region,A Level or Equivalent,20-30%,0-35,0,60,Y,Fail,1752.0,19.0,0.0,52.0,TMA,19.0,10.0,597.0,5.2,0,133.0
AAA,2013J,146188,F,West Midlands Region,A Level or Equivalent,20-30%,0-35,0,60,Y,Fail,1752.0,19.0,0.0,52.0,TMA,19.0,10.0,597.0,5.2,0,133.0
AAA,2013J,146188,F,West Midlands Region,A Level or Equivalent,20-30%,0-35,0,60,Y,Fail,1755.0,183.0,0.0,43.0,TMA,166.0,20.0,597.0,8.6,0,133.0
AAA,2013J,146188,F,West Midlands Region,A Level or Equivalent,20-30%,0-35,0,60,Y,Fail,1752.0,19.0,0.0,52.0,TMA,19.0,10.0,597.0,5.2,0,133.0
AAA,2013J,146188,F,West Midlands Region,A Level or Equivalent,20-30%,0-35,0,60,Y,Fail,1755.0,183.0,0.0,43.0,TMA,166.0,20.0,597.0,8.6,0,133.0
AAA,2013J,146188,F,West Midlands Region,A Level or Equivalent,20-30%,0-35,0,60,Y,Fail,1756.0,215.0,0.0,40.0,TMA,215.0,30.0,597.0,12.0,0,133.0
AAA,2013J,146188,F,West Midlands Region,A Level or Equivalent,20-30%,0-35,0,60,Y,Fail,1755.0,183.0,0.0,43.0,TMA,166.0,20.0,597.0,8.6,0,133.0
AAA,2013J,146188,F,West Midlands Region,A Level or Equivalent,20-30%,0-35,0,60,Y,Fail,1756.0,215.0,0.0,40.0,TMA,215.0,30.0,597.0,12.0,0,133.0
AAA,2013J,146188,F,West Midlands Region,A Level or Equivalent,20-30%,0-35,0,60,Y,Fail,1756.0,215.0,0.0,40.0,TMA,215.0,30.0,597.0,12.0,0,133.0
AAA,2013J,146188,F,West Midlands Region,A Level or Equivalent,20-30%,0-35,0,60,Y,Fail,1756.0,215.0,0.0,40.0,TMA,215.0,30.0,597.0,12.0,0,133.0
AAA,2013J,2685865,F,East Midlands Region,Lower Than A Level,30-40%,0-35,0,60,N,Pass,1752.0,19.0,0.0,74.0,TMA,19.0,10.0,2815.0,7.4,1,119.30000000000001
AAA,2013J,2685865,F,East Midlands Region,Lower Than A Level,30-40%,0-35,0,60,N,Pass,1754.0,117.0,0.0,83.0,TMA,117.0,20.0,2815.0,16.6,1,119.30000000000001
AAA,2013J,2685865,F,East Midlands Region,Lower Than A Level,30-40%,0-35,0,60,N,Pass,1752.0,19.0,0.0,74.0,TMA,19.0,10.0,2815.0,7.4,1,119.30000000000001
AAA,2013J,2685865,F,East Midlands Region,Lower Than A Level,30-40%,0-35,0,60,N,Pass,1755.0,171.0,0.0,82.0,TMA,166.0,20.0,2815.0,16.400000000000002,1,119.30000000000001
AAA,2013J,2685865,F,East Midlands Region,Lower Than A Level,30-40%,0-35,0,60,N,Pass,1754.0,117.0,0.0,83.0,TMA,117.0,20.0,2815.0,16.6,1,119.30000000000001
AAA,2013J,2685865,F,East Midlands Region,Lower Than A Level,30-40%,0-35,0,60,N,Pass,1753.0,54.0,0.0,77.0,TMA,54.0,20.0,2815.0,15.4,1,119.30000000000001
AAA,2013J,2685865,F,East Midlands Region,Lower Than A Level,30-40%,0-35,0,60,N,Pass,1756.0,215.0,0.0,77.0,TMA,215.0,30.0,2815.0,23.099999999999998,1,119.30000000000001
AAA,2013J,2685865,F,East Midlands Region,Lower Than A Level,30-40%,0-35,0,60,N,Pass,1755.0,171.0,0.0,82.0,TMA,166.0,20.0,2815.0,16.400000000000002,1,119.30000000000001
AAA,2013J,2437837,F,North Region,A Level or Equivalent,30-40%,0-35,0,60,N,Pass,1755.0,165.0,0.0,87.0,TMA,166.0,20.0,2684.0,17.400000000000002,1,24.1
AAA,2013J,2437837,F,North Region,A Level or Equivalent,30-40%,0-35,0,60,N,Pass,1752.0,17.0,0.0,67.0,TMA,19.0,10.0,2684.0,6.7,1,24.1
AAA,2013J,307061,F,East Midlands Region,HE Qualification,10-20,0-35,0,60,N,Pass,1756.0,215.0,0.0,83.0,TMA,215.0,30.0,1081.0,24.9,1,49.8
AAA,2013J,307061,F,East Midlands Region,HE Qualification,10-20,0-35,0,60,N,Pass,1756.0,215.0,0.0,83.0,TMA,215.0,30.0,1081.0,24.9,1,49.8
AAA,2013J,336207,M,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,120,N,Pass,1755.0,163.0,0.0,75.0,TMA,166.0,20.0,1316.0,15.0,1,33.9
AAA,2013J,336207,M,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,120,N,Pass,1756.0,215.0,0.0,63.0,TMA,215.0,30.0,1316.0,18.9,1,33.9
AAA,2013J,2617002,F,Yorkshire Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass,1753.0,60.0,0.0,53.0,TMA,54.0,20.0,1473.0,10.600000000000001,1,42.5
AAA,2013J,2617002,F,Yorkshire Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass,1753.0,60.0,0.0,53.0,TMA,54.0,20.0,1473.0,10.600000000000001,1,42.5
AAA,2013J,2617002,F,Yorkshire Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass,1756.0,215.0,0.0,71.0,TMA,215.0,30.0,1473.0,21.3,1,42.5
AAA,2013J,38053,M,Wales,A Level or Equivalent,80-90%,35-55,0,60,N,Pass,1755.0,166.0,0.0,50.0,TMA,166.0,20.0,2445.0,10.0,1,42.7
AAA,2013J,38053,M,Wales,A Level or Equivalent,80-90%,35-55,0,60,N,Pass,1754.0,117.0,0.0,74.0,TMA,117.0,20.0,2445.0,14.8,1,42.7
AAA,2013J,38053,M,Wales,A Level or Equivalent,80-90%,35-55,0,60,N,Pass,1755.0,166.0,0.0,50.0,TMA,166.0,20.0,2445.0,10.0,1,42.7
AAA,2013J,38053,M,Wales,A Level or Equivalent,80-90%,35-55,0,60,N,Pass,1752.0,19.0,0.0,79.0,TMA,19.0,10.0,2445.0,7.9,1,42.7
AAA,2013J,581129,M,East Anglian Region,A Level or Equivalent,30-40%,0-35,0,120,N,Fail,1753.0,54.0,0.0,15.0,TMA,54.0,20.0,194.0,3.0,0,38.0
AAA,2013J,581129,M,East Anglian Region,A Level or Equivalent,30-40%,0-35,0,120,N,Fail,1753.0,54.0,0.0,15.0,TMA,54.0,20.0,194.0,3.0,0,38.0
AAA,2013J,581129,M,East Anglian Region,A Level or Equivalent,30-40%,0-35,0,120,N,Fail,1753.0,54.0,0.0,15.0,TMA,54.0,20.0,194.0,3.0,0,38.0
AAA,2013J,581129,M,East Anglian Region,A Level or Equivalent,30-40%,0-35,0,120,N,Fail,1753.0,54.0,0.0,15.0,TMA,54.0,20.0,194.0,3.0,0,38.0
AAA,2013J,581129,M,East Anglian Region,A Level or Equivalent,30-40%,0-35,0,120,N,Fail,1754.0,117.0,0.0,65.0,TMA,117.0,20.0,194.0,13.0,0,38.0
AAA,2013J,581129,M,East Anglian Region,A Level or Equivalent,30-40%,0-35,0,120,N,Fail,1754.0,117.0,0.0,65.0,TMA,117.0,20.0,194.0,13.0,0,38.0
AAA,2013J,971027,F,West Midlands Region,HE Qualification,90-100%,35-55,0,60,N,Pass,1755.0,164.0,0.0,55.0,TMA,166.0,20.0,3098.0,11.0,1,51.8
AAA,2013J,971027,F,West Midlands Region,HE Qualification,90-100%,35-55,0,60,N,Pass,1756.0,214.0,0.0,68.0,TMA,215.0,30.0,3098.0,20.4,1,51.8
AAA,2013J,971027,F,West Midlands Region,HE Qualification,90-100%,35-55,0,60,N,Pass,1756.0,214.0,0.0,68.0,TMA,215.0,30.0,3098.0,20.4,1,51.8
AAA,2013J,392756,M,West Midlands Region,A Level or Equivalent,70-80%,0-35,0,120,N,Fail,1756.0,215.0,0.0,38.0,TMA,215.0,30.0,363.0,11.4,0,127.10000000000001
AAA,2013J,392756,M,West Midlands Region,A Level or Equivalent,70-80%,0-35,0,120,N,Fail,1752.0,19.0,0.0,53.0,TMA,19.0,10.0,363.0,5.300000000000001,0,127.10000000000001
AAA,2013J,392756,M,West Midlands Region,A Level or Equivalent,70-80%,0-35,0,120,N,Fail,1755.0,166.0,0.0,54.0,TMA,166.0,20.0,363.0,10.8,0,127.10000000000001
AAA,2013J,392756,M,West Midlands Region,A Level or Equivalent,70-80%,0-35,0,120,N,Fail,1754.0,117.0,0.0,55.0,TMA,117.0,20.0,363.0,11.0,0,127.10000000000001
AAA,2013J,392756,M,West Midlands Region,A Level or Equivalent,70-80%,0-35,0,120,N,Fail,1754.0,117.0,0.0,55.0,TMA,117.0,20.0,363.0,11.0,0,127.10000000000001
AAA,2013J,392756,M,West Midlands Region,A Level or Equivalent,70-80%,0-35,0,120,N,Fail,1756.0,215.0,0.0,38.0,TMA,215.0,30.0,363.0,11.4,0,127.10000000000001
AAA,2013J,392756,M,West Midlands Region,A Level or Equivalent,70-80%,0-35,0,120,N,Fail,1754.0,117.0,0.0,55.0,TMA,117.0,20.0,363.0,11.0,0,127.10000000000001
AAA,2013J,392756,M,West Midlands Region,A Level or Equivalent,70-80%,0-35,0,120,N,Fail,1756.0,215.0,0.0,38.0,TMA,215.0,30.0,363.0,11.4,0,127.10000000000001
AAA,2013J,392756,M,West Midlands Region,A Level or Equivalent,70-80%,0-35,0,120,N,Fail,1754.0,117.0,0.0,55.0,TMA,117.0,20.0,363.0,11.0,0,127.10000000000001
AAA,2013J,392756,M,West Midlands Region,A Level or Equivalent,70-80%,0-35,0,120,N,Fail,1754.0,117.0,0.0,55.0,TMA,117.0,20.0,363.0,11.0,0,127.10000000000001
AAA,2013J,392756,M,West Midlands Region,A Level or Equivalent,70-80%,0-35,0,120,N,Fail,1755.0,166.0,0.0,54.0,TMA,166.0,20.0,363.0,10.8,0,127.10000000000001
AAA,2013J,392756,M,West Midlands Region,A Level or Equivalent,70-80%,0-35,0,120,N,Fail,1754.0,117.0,0.0,55.0,TMA,117.0,20.0,363.0,11.0,0,127.10000000000001
AAA,2013J,2293923,M,South Region,A Level or Equivalent,90-100%,0-35,0,150,N,Pass,1753.0,54.0,0.0,59.0,TMA,54.0,20.0,303.0,11.8,1,31.3
AAA,2013J,2293923,M,South Region,A Level or Equivalent,90-100%,0-35,0,150,N,Pass,1756.0,211.0,0.0,65.0,TMA,215.0,30.0,303.0,19.5,1,31.3
AAA,2013J,334259,F,London Region,A Level or Equivalent,50-60%,0-35,0,150,N,Fail,1752.0,19.0,0.0,57.0,TMA,19.0,10.0,332.0,5.7,0,21.200000000000003
AAA,2013J,334259,F,London Region,A Level or Equivalent,50-60%,0-35,0,150,N,Fail,1752.0,19.0,0.0,57.0,TMA,19.0,10.0,332.0,5.7,0,21.200000000000003
AAA,2013J,334259,F,London Region,A Level or Equivalent,50-60%,0-35,0,150,N,Fail,1754.0,118.0,0.0,49.0,TMA,117.0,20.0,332.0,9.8,0,21.200000000000003
AAA,2013J,271251,M,Scotland,A Level or Equivalent,80-90%,35-55,0,60,N,Pass,1754.0,117.0,0.0,72.0,TMA,117.0,20.0,3348.0,14.4,1,68.2
AAA,2013J,271251,M,Scotland,A Level or Equivalent,80-90%,35-55,0,60,N,Pass,1755.0,166.0,0.0,83.0,TMA,166.0,20.0,3348.0,16.6,1,68.2
AAA,2013J,271251,M,Scotland,A Level or Equivalent,80-90%,35-55,0,60,N,Pass,1753.0,54.0,0.0,62.0,TMA,54.0,20.0,3348.0,12.4,1,68.2
AAA,2013J,271251,M,Scotland,A Level or Equivalent,80-90%,35-55,0,60,N,Pass,1753.0,54.0,0.0,62.0,TMA,54.0,20.0,3348.0,12.4,1,68.2
AAA,2013J,271251,M,Scotland,A Level or Equivalent,80-90%,35-55,0,60,N,Pass,1753.0,54.0,0.0,62.0,TMA,54.0,20.0,3348.0,12.4,1,68.2
AAA,2013J,268073,M,East Anglian Region,A Level or Equivalent,10-20,35-55,0,90,N,Fail,1756.0,214.0,0.0,73.0,TMA,215.0,30.0,3210.0,21.9,0,169.2
AAA,2013J,268073,M,East Anglian Region,A Level or Equivalent,10-20,35-55,0,90,N,Fail,1755.0,165.0,0.0,75.0,TMA,166.0,20.0,3210.0,15.0,0,169.2
AAA,2013J,268073,M,East Anglian Region,A Level or Equivalent,10-20,35-55,0,90,N,Fail,1755.0,165.0,0.0,75.0,TMA,166.0,20.0,3210.0,15.0,0,169.2
AAA,2013J,268073,M,East Anglian Region,A Level or Equivalent,10-20,35-55,0,90,N,Fail,1752.0,18.0,0.0,64.0,TMA,19.0,10.0,3210.0,6.4,0,169.2
AAA,2013J,268073,M,East Anglian Region,A Level or Equivalent,10-20,35-55,0,90,N,Fail,1755.0,165.0,0.0,75.0,TMA,166.0,20.0,3210.0,15.0,0,169.2
AAA,2013J,268073,M,East Anglian Region,A Level or Equivalent,10-20,35-55,0,90,N,Fail,1753.0,50.0,0.0,78.0,TMA,54.0,20.0,3210.0,15.600000000000001,0,169.2
AAA,2013J,268073,M,East Anglian Region,A Level or Equivalent,10-20,35-55,0,90,N,Fail,1752.0,18.0,0.0,64.0,TMA,19.0,10.0,3210.0,6.4,0,169.2
AAA,2013J,268073,M,East Anglian Region,A Level or Equivalent,10-20,35-55,0,90,N,Fail,1752.0,18.0,0.0,64.0,TMA,19.0,10.0,3210.0,6.4,0,169.2
AAA,2013J,268073,M,East Anglian Region,A Level or Equivalent,10-20,35-55,0,90,N,Fail,1756.0,214.0,0.0,73.0,TMA,215.0,30.0,3210.0,21.9,0,169.2
AAA,2013J,268073,M,East Anglian Region,A Level or Equivalent,10-20,35-55,0,90,N,Fail,1753.0,50.0,0.0,78.0,TMA,54.0,20.0,3210.0,15.600000000000001,0,169.2
AAA,2013J,268073,M,East Anglian Region,A Level or Equivalent,10-20,35-55,0,90,N,Fail,1755.0,165.0,0.0,75.0,TMA,166.0,20.0,3210.0,15.0,0,169.2
AAA,2013J,268073,M,East Anglian Region,A Level or Equivalent,10-20,35-55,0,90,N,Fail,1755.0,165.0,0.0,75.0,TMA,166.0,20.0,3210.0,15.0,0,169.2
AAA,2013J,968578,F,East Anglian Region,A Level or Equivalent,40-50%,35-55,0,60,N,Pass,1752.0,27.0,0.0,62.0,TMA,19.0,10.0,870.0,6.2,1,20.6
AAA,2013J,968578,F,East Anglian Region,A Level or Equivalent,40-50%,35-55,0,60,N,Pass,1755.0,174.0,0.0,72.0,TMA,166.0,20.0,870.0,14.4,1,20.6
AAA,2013J,396872,M,Yorkshire Region,HE Qualification,50-60%,0-35,0,180,N,Pass,1754.0,125.0,0.0,68.0,TMA,117.0,20.0,996.0,13.600000000000001,1,24.400000000000002
AAA,2013J,396872,M,Yorkshire Region,HE Qualification,50-60%,0-35,0,180,N,Pass,1755.0,173.0,0.0,54.0,TMA,166.0,20.0,996.0,10.8,1,24.400000000000002
AAA,2013J,2364471,F,Scotland,HE Qualification,90-100%,0-35,0,60,Y,Pass,1752.0,25.0,0.0,90.0,TMA,19.0,10.0,7182.0,9.0,1,9.0
AAA,2013J,2559575,M,South West Region,Lower Than A Level,30-40%,0-35,0,60,N,Pass,1755.0,166.0,0.0,80.0,TMA,166.0,20.0,650.0,16.0,1,54.9
AAA,2013J,2559575,M,South West Region,Lower Than A Level,30-40%,0-35,0,60,N,Pass,1754.0,115.0,0.0,85.0,TMA,117.0,20.0,650.0,17.0,1,54.9
AAA,2013J,2559575,M,South West Region,Lower Than A Level,30-40%,0-35,0,60,N,Pass,1756.0,214.0,0.0,73.0,TMA,215.0,30.0,650.0,21.9,1,54.9
AAA,2013J,905042,F,East Anglian Region,A Level or Equivalent,90-100%,35-55,0,60,N,Pass,1752.0,17.0,0.0,64.0,TMA,19.0,10.0,3004.0,6.4,1,6.4
AAA,2013J,281250,M,Wales,Lower Than A Level,70-80%,35-55,0,60,N,Fail,1754.0,116.0,0.0,65.0,TMA,117.0,20.0,130.0,13.0,0,216.9
AAA,2013J,281250,M,Wales,Lower Than A Level,70-80%,35-55,0,60,N,Fail,1755.0,165.0,0.0,40.0,TMA,166.0,20.0,130.0,8.0,0,216.9
AAA,2013J,281250,M,Wales,Lower Than A Level,70-80%,35-55,0,60,N,Fail,1755.0,165.0,0.0,40.0,TMA,166.0,20.0,130.0,8.0,0,216.9
AAA,2013J,281250,M,Wales,Lower Than A Level,70-80%,35-55,0,60,N,Fail,1752.0,18.0,0.0,63.0,TMA,19.0,10.0,130.0,6.300000000000001,0,216.9
AAA,2013J,281250,M,Wales,Lower Than A Level,70-80%,35-55,0,60,N,Fail,1756.0,209.0,0.0,52.0,TMA,215.0,30.0,130.0,15.6,0,216.9
AAA,2013J,281250,M,Wales,Lower Than A Level,70-80%,35-55,0,60,N,Fail,1753.0,52.0,0.0,57.0,TMA,54.0,20.0,130.0,11.4,0,216.9
AAA,2013J,281250,M,Wales,Lower Than A Level,70-80%,35-55,0,60,N,Fail,1753.0,52.0,0.0,57.0,TMA,54.0,20.0,130.0,11.4,0,216.9
AAA,2013J,281250,M,Wales,Lower Than A Level,70-80%,35-55,0,60,N,Fail,1753.0,52.0,0.0,57.0,TMA,54.0,20.0,130.0,11.4,0,216.9
AAA,2013J,281250,M,Wales,Lower Than A Level,70-80%,35-55,0,60,N,Fail,1753.0,52.0,0.0,57.0,TMA,54.0,20.0,130.0,11.4,0,216.9
AAA,2013J,281250,M,Wales,Lower Than A Level,70-80%,35-55,0,60,N,Fail,1754.0,116.0,0.0,65.0,TMA,117.0,20.0,130.0,13.0,0,216.9
AAA,2013J,281250,M,Wales,Lower Than A Level,70-80%,35-55,0,60,N,Fail,1753.0,52.0,0.0,57.0,TMA,54.0,20.0,130.0,11.4,0,216.9
AAA,2013J,281250,M,Wales,Lower Than A Level,70-80%,35-55,0,60,N,Fail,1753.0,52.0,0.0,57.0,TMA,54.0,20.0,130.0,11.4,0,216.9
AAA,2013J,281250,M,Wales,Lower Than A Level,70-80%,35-55,0,60,N,Fail,1754.0,116.0,0.0,65.0,TMA,117.0,20.0,130.0,13.0,0,216.9
AAA,2013J,281250,M,Wales,Lower Than A Level,70-80%,35-55,0,60,N,Fail,1755.0,165.0,0.0,40.0,TMA,166.0,20.0,130.0,8.0,0,216.9
AAA,2013J,281250,M,Wales,Lower Than A Level,70-80%,35-55,0,60,N,Fail,1756.0,209.0,0.0,52.0,TMA,215.0,30.0,130.0,15.6,0,216.9
AAA,2013J,281250,M,Wales,Lower Than A Level,70-80%,35-55,0,60,N,Fail,1756.0,209.0,0.0,52.0,TMA,215.0,30.0,130.0,15.6,0,216.9
