code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,id_assessment,date_submitted,is_banked,score,assessment_type,date,weight,sum_click,weighted_score
AAA,2013J,393207,M,North Western Region,A Level or Equivalent,60-70%,0-35,0,60,N,Pass,1754.0,116.0,0.0,75.0,TMA,117.0,20.0,876.0,15.0
AAA,2013J,2551220,F,South Region,Lower Than A Level,90-100%,0-35,0,60,N,Pass,1755.0,173.0,0.0,63.0,TMA,166.0,20.0,1327.0,12.600000000000001
AAA,2013J,2411661,F,South Region,A Level or Equivalent,80-90%,0-35,0,120,N,Fail,1755.0,168.0,0.0,42.0,TMA,166.0,20.0,574.0,8.4
AAA,2013J,341872,M,East Anglian Region,Lower Than A Level,40-50%,0-35,0,180,N,Fail,1755.0,172.0,0.0,70.0,TMA,166.0,20.0,201.0,14.0
AAA,2013J,2344901,F,Yorkshire Region,A Level or Equivalent,60-70%,0-35,0,60,N,Fail,1754.0,130.0,0.0,35.0,TMA,117.0,20.0,445.0,7.0
AAA,2013J,294570,M,South East Region,HE Qualification,90-100%,55<=,0,60,N,Pass,1756.0,210.0,0.0,77.0,TMA,215.0,30.0,1775.0,23.099999999999998
AAA,2013J,572652,M,West Midlands Region,HE Qualification,70-80%,0-35,0,120,N,Pass,1754.0,146.0,0.0,78.0,TMA,117.0,20.0,780.0,15.600000000000001
AAA,2013J,564450,M,West Midlands Region,HE Qualification,80-90%,0-35,0,120,N,Fail,1754.0,114.0,0.0,64.0,TMA,117.0,20.0,224.0,12.8
AAA,2013J,306466,M,East Anglian Region,A Level or Equivalent,90-100%,35-55,0,60,N,Pass,1752.0,7.0,0.0,81.0,TMA,19.0,10.0,1220.0,8.1
AAA,2013J,392756,M,West Midlands Region,A Level or Equivalent,70-80%,0-35,0,120,N,Fail,1754.0,117.0,0.0,55.0,TMA,117.0,20.0,363.0,11.0
AAA,2013J,77367,M,East Midlands Region,A Level or Equivalent,30-40%,0-35,0,60,N,Pass,1752.0,18.0,0.0,73.0,TMA,19.0,10.0,680.0,7.300000000000001
AAA,2013J,147756,M,North Region,Lower Than A Level,60-70%,0-35,0,120,N,Fail,1753.0,53.0,0.0,72.0,TMA,54.0,20.0,1718.0,14.4
AAA,2013J,2358056,F,North Region,HE Qualification,,0-35,0,60,N,Fail,1756.0,216.0,0.0,76.0,TMA,215.0,30.0,1588.0,22.8
AAA,2013J,318933,F,East Anglian Region,HE Qualification,80-90%,0-35,0,120,N,Pass,1756.0,204.0,0.0,70.0,TMA,215.0,30.0,1281.0,21.0
AAA,2013J,282821,M,South West Region,A Level or Equivalent,30-40%,35-55,0,60,N,Pass,1755.0,176.0,0.0,74.0,TMA,166.0,20.0,1961.0,14.8
AAA,2013J,1472925,F,East Anglian Region,Lower Than A Level,40-50%,35-55,0,60,Y,Fail,1762.0,222.0,0.0,66.0,TMA,215.0,30.0,1462.0,19.8
AAA,2013J,2344901,F,Yorkshire Region,A Level or Equivalent,60-70%,0-35,0,60,N,Fail,1755.0,166.0,0.0,59.0,TMA,166.0,20.0,445.0,11.8
AAA,2013J,581129,M,East Anglian Region,A Level or Equivalent,30-40%,0-35,0,120,N,Fail,1753.0,54.0,0.0,15.0,TMA,54.0,20.0,194.0,3.0
AAA,2013J,368824,M,Wales,HE Qualification,50-60%,35-55,0,120,N,Fail,1753.0,53.0,0.0,68.0,TMA,54.0,20.0,292.0,13.600000000000001
AAA,2013J,2329342,F,East Anglian Region,Lower Than A Level,40-50%,35-55,0,120,N,Pass,1753.0,69.0,0.0,54.0,TMA,54.0,20.0,565.0,10.8
AAA,2013J,2645733,F,South West Region,A Level or Equivalent,40-50%,0-35,0,180,N,Pass,1752.0,19.0,0.0,87.0,TMA,19.0,10.0,1596.0,8.700000000000001
AAA,2013J,342514,M,Scotland,Lower Than A Level,50-60%,55<=,0,60,N,Pass,1752.0,12.0,0.0,68.0,TMA,19.0,10.0,1950.0,6.800000000000001
AAA,2013J,2437837,F,North Region,A Level or Equivalent,30-40%,0-35,0,60,N,Pass,1752.0,17.0,0.0,67.0,TMA,19.0,10.0,2684.0,6.7
AAA,2013J,346025,M,East Anglian Region,A Level or Equivalent,50-60%,0-35,0,120,N,Pass,1756.0,213.0,0.0,85.0,TMA,215.0,30.0,569.0,25.5
AAA,2013J,2518069,M,East Midlands Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass,1752.0,17.0,0.0,74.0,TMA,19.0,10.0,1617.0,7.4
AAA,2013J,2411661,F,South Region,A Level or Equivalent,80-90%,0-35,0,120,N,Fail,1752.0,18.0,0.0,55.0,TMA,19.0,10.0,574.0,5.5
AAA,2013J,281250,M,Wales,Lower Than A Level,70-80%,35-55,0,60,N,Fail,1756.0,209.0,0.0,52.0,TMA,215.0,30.0,130.0,15.6
AAA,2013J,401869,F,South East Region,Lower Than A Level,80-90%,0-35,0,60,N,Pass,1754.0,125.0,0.0,65.0,TMA,117.0,20.0,955.0,13.0
AAA,2013J,241729,F,East Midlands Region,HE Qualification,60-70%,35-55,0,60,N,Fail,1756.0,214.0,0.0,61.0,TMA,215.0,30.0,1829.0,18.3
AAA,2013J,2498700,F,North Western Region,Lower Than A Level,40-50%,0-35,0,240,N,Pass,1754.0,117.0,0.0,77.0,TMA,117.0,20.0,2864.0,15.4
AAA,2013J,2557283,M,Yorkshire Region,HE Qualification,80-90%,55<=,0,60,N,Pass,1752.0,18.0,0.0,75.0,TMA,19.0,10.0,7262.0,7.5
AAA,2013J,368824,M,Wales,HE Qualification,50-60%,35-55,0,120,N,Fail,1754.0,116.0,0.0,68.0,TMA,117.0,20.0,292.0,13.600000000000001
AAA,2013J,157568,F,South West Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass,1755.0,181.0,0.0,60.0,TMA,166.0,20.0,1405.0,12.0
AAA,2013J,155854,F,East Midlands Region,A Level or Equivalent,20-30%,35-55,0,60,N,Pass,1756.0,214.0,0.0,78.0,TMA,215.0,30.0,4003.0,23.4
AAA,2013J,172797,F,Ireland,A Level or Equivalent,,35-55,0,60,N,Pass,1754.0,119.0,0.0,67.0,TMA,117.0,20.0,1782.0,13.4
AAA,2013J,306897,F,London Region,A Level or Equivalent,10-20,0-35,0,60,N,Pass,1756.0,214.0,0.0,55.0,TMA,215.0,30.0,2742.0,16.5
AAA,2013J,137873,M,South West Region,A Level or Equivalent,40-50%,35-55,0,60,N,Pass,1754.0,117.0,0.0,83.0,TMA,117.0,20.0,5528.0,16.6
AAA,2013J,104476,M,Ireland,Post Graduate Qualification,,35-55,0,60,N,Pass,1754.0,117.0,0.0,80.0,TMA,117.0,20.0,4777.0,16.0
AAA,2013J,228222,M,East Midlands Region,Lower Than A Level,50-60%,0-35,0,60,N,Pass,1754.0,131.0,0.0,67.0,TMA,117.0,20.0,445.0,13.4
AAA,2013J,286488,M,South East Region,A Level or Equivalent,90-100%,35-55,0,60,N,Pass,1753.0,54.0,0.0,73.0,TMA,54.0,20.0,1046.0,14.600000000000001
AAA,2013J,341872,M,East Anglian Region,Lower Than A Level,40-50%,0-35,0,180,N,Fail,1752.0,58.0,0.0,64.0,TMA,19.0,10.0,201.0,6.4
AAA,2013J,2574528,M,Ireland,HE Qualification,,35-55,0,60,N,Pass,1752.0,19.0,0.0,63.0,TMA,19.0,10.0,988.0,6.300000000000001
AAA,2013J,1618738,M,London Region,Lower Than A Level,90-100%,35-55,0,60,N,Pass,1756.0,212.0,0.0,67.0,TMA,215.0,30.0,723.0,20.099999999999998
AAA,2013J,2578995,F,West Midlands Region,A Level or Equivalent,10-20,0-35,0,60,Y,Pass,1756.0,215.0,0.0,80.0,TMA,215.0,30.0,1326.0,24.0
AAA,2013J,2691244,M,South Region,A Level or Equivalent,40-50%,35-55,0,180,N,Pass,1753.0,61.0,0.0,57.0,TMA,54.0,20.0,472.0,11.4
AAA,2013J,392756,M,West Midlands Region,A Level or Equivalent,70-80%,0-35,0,120,N,Fail,1756.0,215.0,0.0,38.0,TMA,215.0,30.0,363.0,11.4
AAA,2013J,2481901,M,Wales,Lower Than A Level,80-90%,35-55,0,60,N,Pass,1755.0,164.0,0.0,70.0,TMA,166.0,20.0,1949.0,14.0
AAA,2013J,2641155,M,East Midlands Region,Lower Than A Level,50-60%,35-55,0,60,N,Pass,1755.0,165.0,0.0,80.0,TMA,166.0,20.0,4109.0,16.0
AAA,2013J,368824,M,Wales,HE Qualification,50-60%,35-55,0,120,N,Fail,1754.0,116.0,0.0,68.0,TMA,117.0,20.0,292.0,13.600000000000001
AAA,2013J,2012966,M,North Western Region,Lower Than A Level,30-40%,35-55,0,60,N,Pass,1755.0,165.0,0.0,81.0,TMA,166.0,20.0,519.0,16.2
AAA,2013J,1472925,F,East Anglian Region,Lower Than A Level,40-50%,35-55,0,60,Y,Fail,1756.0,213.0,0.0,67.0,TMA,215.0,30.0,1462.0,20.099999999999998
AAA,2013J,59185,M,East Anglian Region,Lower Than A Level,60-70%,35-55,0,60,N,Pass,1754.0,117.0,0.0,78.0,TMA,117.0,20.0,1102.0,15.600000000000001
AAA,2013J,28400,F,Scotland,HE Qualification,20-30%,35-55,0,60,N,Pass,1752.0,22.0,0.0,70.0,TMA,19.0,10.0,1435.0,7.0
AAA,2013J,2460080,M,Scotland,HE Qualification,90-100%,55<=,0,60,N,Pass,1753.0,62.0,0.0,86.0,TMA,54.0,20.0,3424.0,17.2
AAA,2013J,147756,M,North Region,Lower Than A Level,60-70%,0-35,0,120,N,Fail,1761.0,178.0,0.0,72.0,TMA,166.0,20.0,1718.0,14.4
AAA,2013J,580389,M,Ireland,HE Qualification,90-100%,0-35,0,120,N,Pass,1755.0,172.0,0.0,68.0,TMA,166.0,20.0,1271.0,13.600000000000001
AAA,2013J,144801,F,South Region,HE Qualification,80-90%,35-55,0,60,N,Pass,1753.0,56.0,0.0,64.0,TMA,54.0,20.0,5645.0,12.8
AAA,2013J,1472925,F,East Anglian Region,Lower Than A Level,40-50%,35-55,0,60,Y,Fail,1755.0,166.0,0.0,62.0,TMA,166.0,20.0,1462.0,12.4
AAA,2013J,2342426,M,Yorkshire Region,Lower Than A Level,20-30%,35-55,0,60,N,Fail,1753.0,54.0,0.0,67.0,TMA,54.0,20.0,1814.0,13.4
AAA,2013J,365244,F,London Region,A Level or Equivalent,0-10%,0-35,0,120,N,Pass,1756.0,215.0,0.0,56.0,TMA,215.0,30.0,891.0,16.8
AAA,2013J,1640609,M,West Midlands Region,A Level or Equivalent,30-40%,35-55,0,60,N,Pass,1754.0,116.0,0.0,85.0,TMA,117.0,20.0,5061.0,17.0
AAA,2013J,281250,M,Wales,Lower Than A Level,70-80%,35-55,0,60,N,Fail,1753.0,52.0,0.0,57.0,TMA,54.0,20.0,130.0,11.4
AAA,2013J,388885,M,South West Region,A Level or Equivalent,90-100%,35-55,0,60,N,Pass,1756.0,215.0,0.0,64.0,TMA,215.0,30.0,875.0,19.2
AAA,2013J,2664024,M,South East Region,HE Qualification,90-100%,35-55,0,60,N,Pass,1755.0,169.0,0.0,68.0,TMA,166.0,20.0,808.0,13.600000000000001
AAA,2013J,302302,F,East Anglian Region,A Level or Equivalent,40-50%,0-35,0,60,N,Fail,1754.0,117.0,0.0,59.0,TMA,117.0,20.0,513.0,11.8
AAA,2013J,2344901,F,Yorkshire Region,A Level or Equivalent,60-70%,0-35,0,60,N,Fail,1754.0,130.0,0.0,35.0,TMA,117.0,20.0,445.0,7.0
AAA,2013J,2685865,F,East Midlands Region,Lower Than A Level,30-40%,0-35,0,60,N,Pass,1755.0,171.0,0.0,82.0,TMA,166.0,20.0,2815.0,16.400000000000002
AAA,2013J,1472925,F,East Anglian Region,Lower Than A Level,40-50%,35-55,0,60,Y,Fail,1762.0,222.0,0.0,66.0,TMA,215.0,30.0,1462.0,19.8
AAA,2013J,2084066,F,South West Region,Lower Than A Level,50-60%,35-55,0,60,N,Fail,1755.0,181.0,0.0,52.0,TMA,166.0,20.0,1967.0,10.4
AAA,2013J,2012966,M,North Western Region,Lower Than A Level,30-40%,35-55,0,60,N,Pass,1756.0,214.0,0.0,82.0,TMA,215.0,30.0,519.0,24.599999999999998
AAA,2013J,240884,M,South Region,A Level or Equivalent,90-100%,0-35,0,120,N,Pass,1755.0,165.0,0.0,54.0,TMA,166.0,20.0,427.0,10.8
AAA,2013J,268073,M,East Anglian Region,A Level or Equivalent,10-20,35-55,0,90,N,Fail,1755.0,165.0,0.0,75.0,TMA,166.0,20.0,3210.0,15.0
AAA,2013J,2645733,F,South West Region,A Level or Equivalent,40-50%,0-35,0,180,N,Pass,1753.0,54.0,0.0,81.0,TMA,54.0,20.0,1596.0,16.2
AAA,2013J,175991,F,North Western Region,A Level or Equivalent,80-90%,0-35,0,180,N,Fail,1756.0,239.0,0.0,35.0,TMA,215.0,30.0,138.0,10.5
AAA,2013J,2412967,F,South Region,A Level or Equivalent,80-90%,35-55,0,60,N,Pass,1752.0,19.0,0.0,80.0,TMA,19.0,10.0,2458.0,8.0
AAA,2013J,246834,M,South West Region,A Level or Equivalent,90-100%,35-55,0,60,N,Pass,1756.0,215.0,0.0,52.0,TMA,215.0,30.0,1174.0,15.6
AAA,2013J,2617002,F,Yorkshire Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass,1753.0,60.0,0.0,53.0,TMA,54.0,20.0,1473.0,10.600000000000001
AAA,2013J,398552,M,Yorkshire Region,Lower Than A Level,90-100%,0-35,0,240,N,Fail,1756.0,215.0,0.0,40.0,TMA,215.0,30.0,1183.0,12.0
AAA,2013J,2411661,F,South Region,A Level or Equivalent,80-90%,0-35,0,120,N,Fail,1756.0,215.0,0.0,40.0,TMA,215.0,30.0,574.0,12.0
AAA,2013J,2586560,F,East Anglian Region,Lower Than A Level,80-90%,35-55,0,60,N,Pass,1754.0,115.0,0.0,84.0,TMA,117.0,20.0,2905.0,16.8
AAA,2013J,343446,M,Ireland,HE Qualification,70-80%,35-55,0,120,N,Pass,1752.0,19.0,0.0,74.0,TMA,19.0,10.0,3644.0,7.4
AAA,2013J,364177,M,East Anglian Region,Lower Than A Level,70-80%,35-55,0,60,N,Fail,1752.0,15.0,0.0,64.0,TMA,19.0,10.0,821.0,6.4
AAA,2013J,2669816,M,Yorkshire Region,A Level or Equivalent,90-100%,0-35,0,60,N,Fail,1754.0,115.0,0.0,66.0,TMA,117.0,20.0,280.0,13.200000000000001
AAA,2013J,1472925,F,East Anglian Region,Lower Than A Level,40-50%,35-55,0,60,Y,Fail,1752.0,30.0,0.0,61.0,TMA,19.0,10.0,1462.0,6.1000000000000005
AAA,2013J,606143,M,Scotland,Post Graduate Qualification,90-100%,35-55,0,60,N,Fail,1752.0,19.0,0.0,78.0,TMA,19.0,10.0,406.0,7.800000000000001
AAA,2013J,268073,M,East Anglian Region,A Level or Equivalent,10-20,35-55,0,90,N,Fail,1753.0,50.0,0.0,78.0,TMA,54.0,20.0,3210.0,15.600000000000001
AAA,2013J,441018,F,South East Region,A Level or Equivalent,70-80%,0-35,0,150,N,Pass,1754.0,116.0,0.0,54.0,TMA,117.0,20.0,646.0,10.8
AAA,2013J,298696,F,South East Region,HE Qualification,80-90%,0-35,0,60,N,Pass,1752.0,19.0,0.0,77.0,TMA,19.0,10.0,514.0,7.7
AAA,2013J,368824,M,Wales,HE Qualification,50-60%,35-55,0,120,N,Fail,1755.0,165.0,0.0,39.0,TMA,166.0,20.0,292.0,7.800000000000001
AAA,2013J,357668,M,Yorkshire Region,A Level or Equivalent,10-20,0-35,0,60,N,Fail,1753.0,54.0,0.0,63.0,TMA,54.0,20.0,166.0,12.600000000000001
AAA,2013J,74372,M,East Anglian Region,A Level or Equivalent,10-20,35-55,0,150,N,Fail,1754.0,120.0,0.0,67.0,TMA,117.0,20.0,116.0,13.4
AAA,2013J,2676809,F,North Region,HE Qualification,10-20,0-35,0,150,N,Fail,1754.0,117.0,0.0,48.0,TMA,117.0,20.0,309.0,9.600000000000001
AAA,2013J,2369266,F,London Region,Lower Than A Level,70-80%,35-55,0,60,N,Pass,1753.0,53.0,0.0,50.0,TMA,54.0,20.0,2146.0,10.0
AAA,2013J,364177,M,East Anglian Region,Lower Than A Level,70-80%,35-55,0,60,N,Fail,1753.0,53.0,0.0,65.0,TMA,54.0,20.0,821.0,13.0
AAA,2013J,1472925,F,East Anglian Region,Lower Than A Level,40-50%,35-55,0,60,Y,Fail,1756.0,213.0,0.0,67.0,TMA,215.0,30.0,1462.0,20.099999999999998
AAA,2013J,334259,F,London Region,A Level or Equivalent,50-60%,0-35,0,150,N,Fail,1754.0,118.0,0.0,49.0,TMA,117.0,20.0,332.0,9.8
AAA,2013J,227517,M,Ireland,HE Qualification,,0-35,0,180,N,Fail,1756.0,215.0,0.0,54.0,TMA,215.0,30.0,1205.0,16.2
AAA,2013J,341872,M,East Anglian Region,Lower Than A Level,40-50%,0-35,0,180,N,Fail,1754.0,114.0,0.0,63.0,TMA,117.0,20.0,201.0,12.600000000000001
AAA,2013J,376581,F,South Region,A Level or Equivalent,80-90%,35-55,0,60,N,Pass,1753.0,61.0,0.0,60.0,TMA,54.0,20.0,2333.0,12.0
AAA,2013J,2104505,M,West Midlands Region,Lower Than A Level,0-10%,35-55,0,60,N,Pass,1755.0,165.0,0.0,65.0,TMA,166.0,20.0,701.0,13.0
AAA,2013J,2676809,F,North Region,HE Qualification,10-20,0-35,0,150,N,Fail,1752.0,17.0,0.0,46.0,TMA,19.0,10.0,309.0,4.6000000000000005
AAA,2013J,2613116,F,London Region,Lower Than A Level,10-20,35-55,0,60,N,Pass,1755.0,164.0,0.0,84.0,TMA,166.0,20.0,1181.0,16.8
AAA,2013J,420087,M,Scotland,A Level or Equivalent,40-50%,0-35,0,60,Y,Fail,1754.0,124.0,0.0,72.0,TMA,117.0,20.0,342.0,14.4
AAA,2013J,2650282,M,London Region,A Level or Equivalent,0-10%,35-55,0,60,N,Pass,1754.0,117.0,0.0,85.0,TMA,117.0,20.0,641.0,17.0
AAA,2013J,31604,F,South East Region,A Level or Equivalent,50-60%,35-55,0,60,N,Pass,1755.0,165.0,0.0,88.0,TMA,166.0,20.0,2158.0,17.6
AAA,2013J,2599352,F,Scotland,A Level or Equivalent,30-40%,0-35,0,120,N,Pass,1753.0,54.0,0.0,75.0,TMA,54.0,20.0,1160.0,15.0
AAA,2013J,324002,M,East Anglian Region,HE Qualification,40-50%,35-55,0,60,N,Pass,1756.0,214.0,0.0,83.0,TMA,215.0,30.0,1901.0,24.9
AAA,2013J,2084066,F,South West Region,Lower Than A Level,50-60%,35-55,0,60,N,Fail,1753.0,62.0,0.0,60.0,TMA,54.0,20.0,1967.0,12.0
AAA,2013J,2011876,F,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,60,Y,Pass,1753.0,54.0,0.0,71.0,TMA,54.0,20.0,1401.0,14.200000000000001
AAA,2013J,167906,F,Yorkshire Region,A Level or Equivalent,40-50%,35-55,0,60,N,Pass,1756.0,215.0,0.0,75.0,TMA,215.0,30.0,1510.0,22.5
AAA,2013J,2551220,F,South Region,Lower Than A Level,90-100%,0-35,0,60,N,Pass,1755.0,173.0,0.0,63.0,TMA,166.0,20.0,1327.0,12.600000000000001
AAA,2013J,1640609,M,West Midlands Region,A Level or Equivalent,30-40%,35-55,0,60,N,Pass,1754.0,116.0,0.0,85.0,TMA,117.0,20.0,5061.0,17.0
AAA,2013J,2639540,F,North Western Region,A Level or Equivalent,90-100%,35-55,0,60,N,Pass,1753.0,54.0,0.0,78.0,TMA,54.0,20.0,1964.0,15.600000000000001
AAA,2013J,2155014,F,West Midlands Region,Lower Than A Level,80-90%,0-35,0,60,Y,Pass,1755.0,180.0,0.0,79.0,TMA,166.0,20.0,1454.0,15.8
AAA,2013J,392931,F,North Western Region,A Level or Equivalent,50-60%,35-55,0,120,N,Pass,1752.0,29.0,0.0,65.0,TMA,19.0,10.0,3003.0,6.5
AAA,2013J,2645733,F,South West Region,A Level or Equivalent,40-50%,0-35,0,180,N,Pass,1752.0,19.0,0.0,87.0,TMA,19.0,10.0,1596.0,8.700000000000001
AAA,2013J,324282,M,South East Region,A Level or Equivalent,90-100%,0-35,0,120,N,Pass,1755.0,166.0,0.0,74.0,TMA,166.0,20.0,133.0,14.8
AAA,2013J,1620151,M,South Region,HE Qualification,90-100%,35-55,0,60,N,Fail,1754.0,121.0,0.0,70.0,TMA,117.0,20.0,998.0,14.0
AAA,2013J,185439,M,London Region,HE Qualification,10-20,0-35,0,120,N,Fail,1752.0,24.0,0.0,74.0,TMA,19.0,10.0,427.0,7.4
AAA,2013J,386924,M,Ireland,Lower Than A Level,,0-35,0,120,N,Pass,1755.0,166.0,0.0,65.0,TMA,166.0,20.0,164.0,13.0
AAA,2013J,241729,F,East Midlands Region,HE Qualification,60-70%,35-55,0,60,N,Fail,1754.0,114.0,0.0,62.0,TMA,117.0,20.0,1829.0,12.4
AAA,2013J,241729,F,East Midlands Region,HE Qualification,60-70%,35-55,0,60,N,Fail,1753.0,64.0,0.0,55.0,TMA,54.0,20.0,1829.0,11.0
AAA,2013J,1472925,F,East Anglian Region,Lower Than A Level,40-50%,35-55,0,60,Y,Fail,1752.0,30.0,0.0,61.0,TMA,19.0,10.0,1462.0,6.1000000000000005
AAA,2013J,357668,M,Yorkshire Region,A Level or Equivalent,10-20,0-35,0,60,N,Fail,1754.0,117.0,0.0,59.0,TMA,117.0,20.0,166.0,11.8
AAA,2013J,2062879,F,East Anglian Region,A Level or Equivalent,60-70%,0-35,0,60,N,Fail,1753.0,54.0,0.0,55.0,TMA,54.0,20.0,2386.0,11.0
AAA,2013J,305152,M,North Western Region,A Level or Equivalent,70-80%,0-35,0,60,N,Fail,1752.0,19.0,0.0,64.0,TMA,19.0,10.0,146.0,6.4
AAA,2013J,286488,M,South East Region,A Level or Equivalent,90-100%,35-55,0,60,N,Pass,1755.0,172.0,0.0,70.0,TMA,166.0,20.0,1046.0,14.0
AAA,2013J,1472925,F,East Anglian Region,Lower Than A Level,40-50%,35-55,0,60,Y,Fail,1760.0,127.0,0.0,59.0,TMA,117.0,20.0,1462.0,11.8
AAA,2013J,2358056,F,North Region,HE Qualification,,0-35,0,60,N,Fail,1755.0,165.0,0.0,68.0,TMA,166.0,20.0,1588.0,13.600000000000001
AAA,2013J,268073,M,East Anglian Region,A Level or Equivalent,10-20,35-55,0,90,N,Fail,1752.0,18.0,0.0,64.0,TMA,19.0,10.0,3210.0,6.4
AAA,2013J,2669816,M,Yorkshire Region,A Level or Equivalent,90-100%,0-35,0,60,N,Fail,1754.0,115.0,0.0,66.0,TMA,117.0,20.0,280.0,13.200000000000001
AAA,2013J,305386,M,West Midlands Region,A Level or Equivalent,70-80%,0-35,0,120,Y,Pass,1756.0,215.0,0.0,76.0,TMA,215.0,30.0,1277.0,22.8
AAA,2013J,580389,M,Ireland,HE Qualification,90-100%,0-35,0,120,N,Pass,1754.0,117.0,0.0,72.0,TMA,117.0,20.0,1271.0,14.4
AAA,2013J,498857,M,North Western Region,HE Qualification,80-90%,35-55,0,60,N,Pass,1755.0,166.0,0.0,75.0,TMA,166.0,20.0,998.0,15.0
AAA,2013J,1472925,F,East Anglian Region,Lower Than A Level,40-50%,35-55,0,60,Y,Fail,1760.0,127.0,0.0,59.0,TMA,117.0,20.0,1462.0,11.8
AAA,2013J,305152,M,North Western Region,A Level or Equivalent,70-80%,0-35,0,60,N,Fail,1752.0,19.0,0.0,64.0,TMA,19.0,10.0,146.0,6.4
AAA,2013J,344282,M,Yorkshire Region,A Level or Equivalent,10-20,0-35,0,60,N,Fail,1753.0,53.0,0.0,53.0,TMA,54.0,20.0,65.0,10.600000000000001
AAA,2013J,489455,F,South West Region,A Level or Equivalent,20-30%,0-35,0,60,N,Pass,1754.0,113.0,0.0,69.0,TMA,117.0,20.0,2832.0,13.8
AAA,2013J,157568,F,South West Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass,1756.0,215.0,0.0,59.0,TMA,215.0,30.0,1405.0,17.7
AAA,2013J,2412967,F,South Region,A Level or Equivalent,80-90%,35-55,0,60,N,Pass,1754.0,117.0,0.0,80.0,TMA,117.0,20.0,2458.0,16.0
AAA,2013J,2479954,M,North Western Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass,1754.0,117.0,0.0,82.0,TMA,117.0,20.0,323.0,16.400000000000002
AAA,2013J,146188,F,West Midlands Region,A Level or Equivalent,20-30%,0-35,0,60,Y,Fail,1753.0,61.0,0.0,53.0,TMA,54.0,20.0,597.0,10.600000000000001
AAA,2013J,2062879,F,East Anglian Region,A Level or Equivalent,60-70%,0-35,0,60,N,Fail,1753.0,54.0,0.0,55.0,TMA,54.0,20.0,2386.0,11.0
AAA,2013J,365642,M,East Anglian Region,Lower Than A Level,10-20,35-55,0,60,N,Pass,1754.0,115.0,0.0,77.0,TMA,117.0,20.0,2129.0,15.4
AAA,2013J,53025,M,North Region,Post Graduate Qualification,,55<=,0,60,N,Pass,1755.0,161.0,0.0,80.0,TMA,166.0,20.0,3158.0,16.0
AAA,2013J,2171627,F,Yorkshire Region,A Level or Equivalent,30-40%,35-55,0,60,N,Pass,1755.0,171.0,0.0,70.0,TMA,166.0,20.0,1346.0,14.0
AAA,2013J,2229865,F,West Midlands Region,A Level or Equivalent,10-20,35-55,0,60,N,Pass,1753.0,53.0,0.0,76.0,TMA,54.0,20.0,3236.0,15.200000000000001
AAA,2013J,420087,M,Scotland,A Level or Equivalent,40-50%,0-35,0,60,Y,Fail,1752.0,20.0,0.0,80.0,TMA,19.0,10.0,342.0,8.0
AAA,2013J,2613116,F,London Region,Lower Than A Level,10-20,35-55,0,60,N,Pass,1754.0,116.0,0.0,85.0,TMA,117.0,20.0,1181.0,17.0
AAA,2013J,2012966,M,North Western Region,Lower Than A Level,30-40%,35-55,0,60,N,Pass,1754.0,116.0,0.0,78.0,TMA,117.0,20.0,519.0,15.600000000000001
AAA,2013J,414117,M,Yorkshire Region,A Level or Equivalent,50-60%,0-35,0,120,N,Pass,1756.0,222.0,0.0,77.0,TMA,215.0,30.0,807.0,23.099999999999998
AAA,2013J,2676809,F,North Region,HE Qualification,10-20,0-35,0,150,N,Fail,1752.0,17.0,0.0,46.0,TMA,19.0,10.0,309.0,4.6000000000000005
AAA,2013J,386952,M,Yorkshire Region,A Level or Equivalent,70-80%,0-35,0,120,N,Pass,1756.0,215.0,0.0,75.0,TMA,215.0,30.0,910.0,22.5
AAA,2013J,2694424,M,East Anglian Region,A Level or Equivalent,70-80%,35-55,0,120,N,Pass,1753.0,53.0,0.0,74.0,TMA,54.0,20.0,4218.0,14.8
AAA,2013J,1472925,F,East Anglian Region,Lower Than A Level,40-50%,35-55,0,60,Y,Fail,1762.0,222.0,0.0,66.0,TMA,215.0,30.0,1462.0,19.8
AAA,2013J,2669816,M,Yorkshire Region,A Level or Equivalent,90-100%,0-35,0,60,N,Fail,1756.0,215.0,0.0,35.0,TMA,215.0,30.0,280.0,10.5
AAA,2013J,2084066,F,South West Region,Lower Than A Level,50-60%,35-55,0,60,N,Fail,1754.0,130.0,0.0,62.0,TMA,117.0,20.0,1967.0,12.4
AAA,2013J,281250,M,Wales,Lower Than A Level,70-80%,35-55,0,60,N,Fail,1753.0,52.0,0.0,57.0,TMA,54.0,20.0,130.0,11.4
AAA,2013J,147756,M,North Region,Lower Than A Level,60-70%,0-35,0,120,N,Fail,1762.0,219.0,0.0,68.0,TMA,215.0,30.0,1718.0,20.4
AAA,2013J,2411661,F,South Region,A Level or Equivalent,80-90%,0-35,0,120,N,Fail,1752.0,18.0,0.0,55.0,TMA,19.0,10.0,574.0,5.5
AAA,2013J,404804,M,Wales,Lower Than A Level,20-30%,35-55,0,120,N,Pass,1753.0,50.0,0.0,45.0,TMA,54.0,20.0,509.0,9.0
