course,test,id_student,weight,score,weighted_score,total_weight_score,pass
CQ4,test1,648549,10.0,83.0,8.3,49.8,1
CQ4,test2,648549,20.0,50.0,10.0,49.8,1
CQ4,test3,648549,35.0,40.0,14.0,49.8,1
CQ4,test4,648549,35.0,50.0,17.5,49.8,1
CQ4,test1,648553,10.0,68.0,6.800000000000001,81.6,1
CQ4,test2,648553,20.0,80.0,16.0,81.6,1
CQ4,test3,648553,35.0,78.0,27.299999999999997,81.6,1
CQ4,test4,648553,35.0,90.0,31.499999999999996,81.6,1
CQ4,test1,648585,10.0,75.0,7.5,65.85,1
CQ4,test2,648585,20.0,66.0,13.200000000000001,65.85,1
CQ4,test3,648585,35.0,64.0,22.4,65.85,1
CQ4,test4,648585,35.0,65.0,22.75,65.85,1
CQ4,test1,648713,10.0,73.0,7.300000000000001,73.85,1
CQ4,test2,648713,20.0,72.0,14.4,73.85,1
CQ4,test3,648713,35.0,78.0,27.299999999999997,73.85,1
CQ4,test4,648713,35.0,71.0,24.849999999999998,73.85,1
CQ4,test1,648728,10.0,86.0,8.6,61.45,1
CQ4,test2,648728,20.0,63.0,12.600000000000001,61.45,1
CQ4,test3,648728,35.0,55.0,19.25,61.45,1
CQ4,test4,648728,35.0,60.0,21.0,61.45,1
CQ4,test1,648751,10.0,60.0,6.0,69.45,1
CQ4,test2,648751,20.0,53.0,10.600000000000001,69.45,1
CQ4,test3,648751,35.0,75.0,26.25,69.45,1
CQ4,test4,648751,35.0,76.0,26.599999999999998,69.45,1
CQ4,test1,648760,10.0,74.0,7.4,69.3,1
CQ4,test2,648760,20.0,68.0,13.600000000000001,69.3,1
CQ4,test3,648760,35.0,63.0,22.049999999999997,69.3,1
CQ4,test4,648760,35.0,75.0,26.25,69.3,1
CQ4,test1,648778,10.0,55.0,5.5,62.5,1
CQ4,test2,648778,20.0,75.0,15.0,62.5,1
CQ4,test3,648778,35.0,55.0,19.25,62.5,1
CQ4,test4,648778,35.0,65.0,22.75,62.5,1
CQ4,test1,648807,10.0,85.0,8.5,82.9,1
CQ4,test2,648807,20.0,85.0,17.0,82.9,1
CQ4,test3,648807,35.0,80.0,28.0,82.9,1
CQ4,test4,648807,35.0,84.0,29.4,82.9,1
CQ4,test1,648845,10.0,65.0,6.5,67.2,1
CQ4,test2,648845,20.0,48.0,9.600000000000001,67.2,1
CQ4,test3,648845,35.0,75.0,26.25,67.2,1
CQ4,test4,648845,35.0,71.0,24.849999999999998,67.2,1
CQ4,test1,648985,10.0,62.0,6.2,54.3,1
CQ4,test2,648985,20.0,48.0,9.600000000000001,54.3,1
CQ4,test3,648985,35.0,42.0,14.7,54.3,1
CQ4,test4,648985,35.0,68.0,23.799999999999997,54.3,1
CQ4,test1,649018,10.0,60.0,6.0,54.15,1
CQ4,test2,649018,20.0,57.0,11.4,54.15,1
CQ4,test3,649018,35.0,60.0,21.0,54.15,1
CQ4,test4,649018,35.0,45.0,15.749999999999998,54.15,1
CQ4,test1,649025,10.0,65.0,6.5,67.5,1
CQ4,test2,649025,20.0,74.0,14.8,67.5,1
CQ4,test3,649025,35.0,78.0,27.299999999999997,67.5,1
CQ4,test4,649025,35.0,54.0,18.9,67.5,1
CQ4,test1,649110,10.0,58.0,5.800000000000001,78.3,1
CQ4,test2,649110,20.0,72.0,14.4,78.3,1
CQ4,test3,649110,35.0,84.0,29.4,78.3,1
CQ4,test4,649110,35.0,82.0,28.7,78.3,1
CQ4,test1,649119,10.0,60.0,6.0,49.7,1
CQ4,test2,649119,20.0,40.0,8.0,49.7,1
CQ4,test3,649119,35.0,42.0,14.7,49.7,1
CQ4,test4,649119,35.0,60.0,21.0,49.7,1
CQ4,test1,649221,10.0,80.0,8.0,79.15,1
CQ4,test2,649221,20.0,74.0,14.8,79.15,1
CQ4,test3,649221,35.0,86.0,30.099999999999998,79.15,1
CQ4,test4,649221,35.0,75.0,26.25,79.15,1
CQ4,test1,649231,10.0,81.0,8.1,70.8,1
CQ4,test2,649231,20.0,72.0,14.4,70.8,1
CQ4,test3,649231,35.0,86.0,30.099999999999998,70.8,1
CQ4,test4,649231,35.0,52.0,18.2,70.8,1
CQ4,test1,649291,10.0,65.0,6.5,72.2,1
CQ4,test2,649291,20.0,73.0,14.600000000000001,72.2,1
CQ4,test3,649291,35.0,79.0,27.65,72.2,1
CQ4,test4,649291,35.0,67.0,23.45,72.2,1
CQ4,test1,649345,10.0,55.0,5.5,64.1,1
CQ4,test2,649345,20.0,55.0,11.0,64.1,1
CQ4,test3,649345,35.0,68.0,23.799999999999997,64.1,1
CQ4,test4,649345,35.0,68.0,23.799999999999997,64.1,1
CQ4,test1,649518,10.0,72.0,7.2,81.55,1
CQ4,test2,649518,20.0,90.0,18.0,81.55,1
CQ4,test3,649518,35.0,90.0,31.499999999999996,81.55,1
CQ4,test4,649518,35.0,71.0,24.849999999999998,81.55,1
CQ4,test1,649742,10.0,75.0,7.5,60.05,1
CQ4,test2,649742,20.0,58.0,11.600000000000001,60.05,1
CQ4,test3,649742,35.0,63.0,22.049999999999997,60.05,1
CQ4,test4,649742,35.0,54.0,18.9,60.05,1
CQ4,test1,649749,10.0,87.0,8.700000000000001,71.44999999999999,1
CQ4,test2,649749,20.0,60.0,12.0,71.44999999999999,1
CQ4,test3,649749,35.0,62.0,21.7,71.44999999999999,1
CQ4,test4,649749,35.0,83.0,29.049999999999997,71.44999999999999,1
CQ4,test1,649795,10.0,90.0,9.0,76.6,1
CQ4,test2,649795,20.0,79.0,15.8,76.6,1
CQ4,test3,649795,35.0,88.0,30.799999999999997,76.6,1
CQ4,test4,649795,35.0,60.0,21.0,76.6,1
CQ4,test1,649905,10.0,70.0,7.0,68.75,1
CQ4,test2,649905,20.0,55.0,11.0,68.75,1
CQ4,test3,649905,35.0,70.0,24.5,68.75,1
CQ4,test4,649905,35.0,75.0,26.25,68.75,1
CQ4,test1,649962,10.0,67.0,6.7,64.9,1
CQ4,test2,649962,20.0,74.0,14.8,64.9,1
CQ4,test3,649962,35.0,57.0,19.95,64.9,1
CQ4,test4,649962,35.0,67.0,23.45,64.9,1
CQ4,test1,650114,10.0,56.0,5.6000000000000005,49.75,1
CQ4,test2,650114,20.0,30.0,6.0,49.75,1
CQ4,test3,650114,35.0,43.0,15.049999999999999,49.75,1
CQ4,test4,650114,35.0,66.0,23.099999999999998,49.75,1
CQ4,test1,650247,10.0,78.0,7.800000000000001,83.1,1
CQ4,test2,650247,20.0,79.0,15.8,83.1,1
CQ4,test3,650247,35.0,85.0,29.749999999999996,83.1,1
CQ4,test4,650247,35.0,85.0,29.749999999999996,83.1,1
CQ4,test1,650269,10.0,60.0,6.0,58.85,1
CQ4,test2,650269,20.0,63.0,12.600000000000001,58.85,1
CQ4,test3,650269,35.0,55.0,19.25,58.85,1
CQ4,test4,650269,35.0,60.0,21.0,58.85,1
CQ4,test1,650371,10.0,75.0,7.5,79.05,1
CQ4,test2,650371,20.0,83.0,16.6,79.05,1
CQ4,test3,650371,35.0,85.0,29.749999999999996,79.05,1
CQ4,test4,650371,35.0,72.0,25.2,79.05,1
CQ4,test1,650531,10.0,44.0,4.4,60.3,1
CQ4,test2,650531,20.0,80.0,16.0,60.3,1
CQ4,test3,650531,35.0,54.0,18.9,60.3,1
CQ4,test4,650531,35.0,60.0,21.0,60.3,1
CQ4,test1,650565,10.0,51.0,5.1000000000000005,43.75,0
CQ4,test2,650565,20.0,48.0,9.600000000000001,43.75,0
CQ4,test3,650565,35.0,46.0,16.099999999999998,43.75,0
CQ4,test4,650565,35.0,37.0,12.95,43.75,0
CQ4,test1,650797,10.0,64.0,6.4,56.85,1
CQ4,test2,650797,20.0,65.0,13.0,56.85,1
CQ4,test3,650797,35.0,52.0,18.2,56.85,1
CQ4,test4,650797,35.0,55.0,19.25,56.85,1
CQ4,test1,650953,10.0,52.0,5.2,55.4,0
CQ4,test2,650953,20.0,55.0,11.0,55.4,0
CQ4,test3,650953,35.0,52.0,18.2,55.4,0
CQ4,test4,650953,35.0,60.0,21.0,55.4,0
CQ4,test1,650958,10.0,64.0,6.4,66.69999999999999,1
CQ4,test2,650958,20.0,60.0,12.0,66.69999999999999,1
CQ4,test3,650958,35.0,65.0,22.75,66.69999999999999,1
CQ4,test4,650958,35.0,73.0,25.549999999999997,66.69999999999999,1
CQ4,test1,650979,10.0,45.0,4.5,40.4,1
CQ4,test2,650979,20.0,43.0,8.6,40.4,1
CQ4,test3,650979,35.0,38.0,13.299999999999999,40.4,1
CQ4,test4,650979,35.0,40.0,14.0,40.4,1
CQ4,test1,651008,10.0,73.0,7.300000000000001,75.5,1
CQ4,test2,651008,20.0,61.0,12.200000000000001,75.5,1
CQ4,test3,651008,35.0,76.0,26.599999999999998,75.5,1
CQ4,test4,651008,35.0,84.0,29.4,75.5,1
CQ4,test1,651027,10.0,45.0,4.5,40.25,1
CQ4,test2,651027,20.0,30.0,6.0,40.25,1
CQ4,test3,651027,35.0,46.0,16.099999999999998,40.25,1
CQ4,test4,651027,35.0,39.0,13.649999999999999,40.25,1
CQ4,test1,651065,10.0,61.0,6.1000000000000005,61.7,1
CQ4,test2,651065,20.0,61.0,12.200000000000001,61.7,1
CQ4,test3,651065,35.0,64.0,22.4,61.7,1
CQ4,test4,651065,35.0,60.0,21.0,61.7,1
CQ4,test1,651148,10.0,70.0,7.0,69.25,1
CQ4,test2,651148,20.0,75.0,15.0,69.25,1
CQ4,test3,651148,35.0,65.0,22.75,69.25,1
CQ4,test4,651148,35.0,70.0,24.5,69.25,1
CQ4,test1,651177,10.0,65.0,6.5,71.05,1
CQ4,test2,651177,20.0,69.0,13.8,71.05,1
CQ4,test3,651177,35.0,70.0,24.5,71.05,1
CQ4,test4,651177,35.0,75.0,26.25,71.05,1
CQ4,test1,651209,10.0,70.0,7.0,40.3,1
CQ4,test2,651209,20.0,30.0,6.0,40.3,1
CQ4,test3,651209,35.0,30.0,10.5,40.3,1
CQ4,test4,651209,35.0,48.0,16.799999999999997,40.3,1
CQ4,test1,651257,10.0,71.0,7.1000000000000005,66.75,1
CQ4,test2,651257,20.0,62.0,12.4,66.75,1
CQ4,test3,651257,35.0,68.0,23.799999999999997,66.75,1
CQ4,test4,651257,35.0,67.0,23.45,66.75,1
CQ4,test1,651278,10.0,65.0,6.5,64.05,0
CQ4,test2,651278,20.0,69.0,13.8,64.05,0
CQ4,test3,651278,35.0,57.0,19.95,64.05,0
CQ4,test4,651278,35.0,68.0,23.799999999999997,64.05,0
CQ4,test1,651324,10.0,60.0,6.0,55.0,1
CQ4,test2,651324,20.0,35.0,7.0,55.0,1
CQ4,test3,651324,35.0,55.0,19.25,55.0,1
CQ4,test4,651324,35.0,65.0,22.75,55.0,1
CQ4,test1,651415,10.0,58.0,5.800000000000001,68.75,1
CQ4,test2,651415,20.0,75.0,15.0,68.75,1
CQ4,test3,651415,35.0,62.0,21.7,68.75,1
CQ4,test4,651415,35.0,75.0,26.25,68.75,1
CQ4,test1,651429,10.0,73.0,7.300000000000001,73.15,1
CQ4,test2,651429,20.0,72.0,14.4,73.15,1
CQ4,test3,651429,35.0,74.0,25.9,73.15,1
CQ4,test4,651429,35.0,73.0,25.549999999999997,73.15,1
CQ4,test1,651544,10.0,90.0,9.0,63.5,1
CQ4,test2,651544,20.0,80.0,16.0,63.5,1
CQ4,test3,651544,35.0,60.0,21.0,63.5,1
CQ4,test4,651544,35.0,50.0,17.5,63.5,1
CQ4,test1,651605,10.0,65.0,6.5,50.8,1
CQ4,test2,651605,20.0,57.0,11.4,50.8,1
CQ4,test3,651605,35.0,40.0,14.0,50.8,1
CQ4,test4,651605,35.0,54.0,18.9,50.8,1
CQ4,test1,651655,10.0,60.0,6.0,61.0,1
CQ4,test2,651655,20.0,65.0,13.0,61.0,1
CQ4,test3,651655,35.0,55.0,19.25,61.0,1
CQ4,test4,651655,35.0,65.0,22.75,61.0,1
CQ4,test1,651659,10.0,85.0,8.5,93.35,1
CQ4,test2,651659,20.0,90.0,18.0,93.35,1
CQ4,test3,651659,35.0,94.0,32.9,93.35,1
CQ4,test4,651659,35.0,97.0,33.949999999999996,93.35,1
CQ4,test1,651678,10.0,66.0,6.6000000000000005,62.65,1
CQ4,test2,651678,20.0,65.0,13.0,62.65,1
CQ4,test3,651678,35.0,65.0,22.75,62.65,1
CQ4,test4,651678,35.0,58.0,20.299999999999997,62.65,1
CQ4,test1,651775,10.0,72.0,7.2,61.3,1
CQ4,test2,651775,20.0,57.0,11.4,61.3,1
CQ4,test3,651775,35.0,64.0,22.4,61.3,1
CQ4,test4,651775,35.0,58.0,20.299999999999997,61.3,1
CQ4,test1,651863,10.0,62.0,6.2,63.099999999999994,1
CQ4,test2,651863,20.0,64.0,12.8,63.099999999999994,1
CQ4,test3,651863,35.0,62.0,21.7,63.099999999999994,1
CQ4,test4,651863,35.0,64.0,22.4,63.099999999999994,1
CQ4,test1,651883,10.0,70.0,7.0,60.95,1
CQ4,test2,651883,20.0,65.0,13.0,60.95,1
CQ4,test3,651883,35.0,62.0,21.7,60.95,1
CQ4,test4,651883,35.0,55.0,19.25,60.95,1
CQ4,test1,651925,10.0,68.0,6.800000000000001,66.3,1
CQ4,test2,651925,20.0,70.0,14.0,66.3,1
CQ4,test3,651925,35.0,65.0,22.75,66.3,1
CQ4,test4,651925,35.0,65.0,22.75,66.3,1
CQ4,test1,651939,10.0,85.0,8.5,78.75,1
CQ4,test2,651939,20.0,80.0,16.0,78.75,1
CQ4,test3,651939,35.0,75.0,26.25,78.75,1
CQ4,test4,651939,35.0,80.0,28.0,78.75,1
CQ4,test1,651979,10.0,65.0,6.5,44.5,1
CQ4,test2,651979,20.0,50.0,10.0,44.5,1
CQ4,test3,651979,35.0,30.0,10.5,44.5,1
CQ4,test4,651979,35.0,50.0,17.5,44.5,1
CQ4,test1,651991,10.0,72.0,7.2,75.35,1
CQ4,test2,651991,20.0,80.0,16.0,75.35,1
CQ4,test3,651991,35.0,76.0,26.599999999999998,75.35,1
CQ4,test4,651991,35.0,73.0,25.549999999999997,75.35,1
CQ4,test1,652044,10.0,80.0,8.0,73.6,1
CQ4,test2,652044,20.0,76.0,15.200000000000001,73.6,1
CQ4,test3,652044,35.0,85.0,29.749999999999996,73.6,1
CQ4,test4,652044,35.0,59.0,20.65,73.6,1
CQ4,test1,652149,10.0,65.0,6.5,55.9,1
CQ4,test2,652149,20.0,58.0,11.600000000000001,55.9,1
CQ4,test3,652149,35.0,58.0,20.299999999999997,55.9,1
CQ4,test4,652149,35.0,50.0,17.5,55.9,1
CQ4,test1,652156,10.0,69.0,6.9,71.75,1
CQ4,test2,652156,20.0,74.0,14.8,71.75,1
CQ4,test3,652156,35.0,68.0,23.799999999999997,71.75,1
CQ4,test4,652156,35.0,75.0,26.25,71.75,1
CQ4,test1,652226,10.0,65.0,6.5,60.5,1
CQ4,test2,652226,20.0,60.0,12.0,60.5,1
CQ4,test3,652226,35.0,60.0,21.0,60.5,1
CQ4,test4,652226,35.0,60.0,21.0,60.5,1
CQ4,test1,652390,10.0,60.0,6.0,54.15,1
CQ4,test2,652390,20.0,64.0,12.8,54.15,1
CQ4,test3,652390,35.0,62.0,21.7,54.15,1
CQ4,test4,652390,35.0,39.0,13.649999999999999,54.15,1
CQ4,test1,652553,10.0,55.0,5.5,48.7,1
CQ4,test2,652553,20.0,55.0,11.0,48.7,1
CQ4,test3,652553,35.0,42.0,14.7,48.7,1
CQ4,test4,652553,35.0,50.0,17.5,48.7,1
CQ4,test1,652556,10.0,78.0,7.800000000000001,74.2,0
CQ4,test2,652556,20.0,80.0,16.0,74.2,0
CQ4,test3,652556,35.0,64.0,22.4,74.2,0
CQ4,test4,652556,35.0,80.0,28.0,74.2,0
CQ4,test1,652572,10.0,56.0,5.6000000000000005,59.8,1
CQ4,test2,652572,20.0,61.0,12.200000000000001,59.8,1
CQ4,test3,652572,35.0,60.0,21.0,59.8,1
CQ4,test4,652572,35.0,60.0,21.0,59.8,1
CQ4,test1,652605,10.0,68.0,6.800000000000001,56.95,1
CQ4,test2,652605,20.0,74.0,14.8,56.95,1
CQ4,test3,652605,35.0,55.0,19.25,56.95,1
CQ4,test4,652605,35.0,46.0,16.099999999999998,56.95,1
CQ4,test1,652818,10.0,85.0,8.5,72.25,1
CQ4,test2,652818,20.0,79.0,15.8,72.25,1
CQ4,test3,652818,35.0,67.0,23.45,72.25,1
CQ4,test4,652818,35.0,70.0,24.5,72.25,1
CQ4,test1,652851,10.0,82.0,8.200000000000001,78.25,1
CQ4,test2,652851,20.0,72.0,14.4,78.25,1
CQ4,test3,652851,35.0,85.0,29.749999999999996,78.25,1
CQ4,test4,652851,35.0,74.0,25.9,78.25,1
CQ4,test1,652886,10.0,78.0,7.800000000000001,62.3,1
CQ4,test2,652886,20.0,66.0,13.200000000000001,62.3,1
CQ4,test3,652886,35.0,58.0,20.299999999999997,62.3,1
CQ4,test4,652886,35.0,60.0,21.0,62.3,1
CQ4,test1,652969,10.0,45.0,4.5,66.55,1
CQ4,test2,652969,20.0,74.0,14.8,66.55,1
CQ4,test3,652969,35.0,65.0,22.75,66.55,1
CQ4,test4,652969,35.0,70.0,24.5,66.55,1
CQ4,test1,653027,10.0,56.0,5.6000000000000005,48.7,0
CQ4,test2,653027,20.0,44.0,8.8,48.7,0
CQ4,test3,653027,35.0,46.0,16.099999999999998,48.7,0
CQ4,test4,653027,35.0,52.0,18.2,48.7,0
CQ4,test1,653052,10.0,39.0,3.9000000000000004,39.95,0
CQ4,test2,653052,20.0,49.0,9.8,39.95,0
CQ4,test3,653052,35.0,42.0,14.7,39.95,0
CQ4,test4,653052,35.0,33.0,11.549999999999999,39.95,0
CQ4,test1,653068,10.0,75.0,7.5,68.95,1
CQ4,test2,653068,20.0,71.0,14.200000000000001,68.95,1
CQ4,test3,653068,35.0,75.0,26.25,68.95,1
CQ4,test4,653068,35.0,60.0,21.0,68.95,1
CQ4,test1,653239,10.0,55.0,5.5,63.65,1
CQ4,test2,653239,20.0,72.0,14.4,63.65,1
CQ4,test3,653239,35.0,65.0,22.75,63.65,1
CQ4,test4,653239,35.0,60.0,21.0,63.65,1
CQ4,test1,653240,10.0,58.0,5.800000000000001,56.9,1
CQ4,test2,653240,20.0,49.0,9.8,56.9,1
CQ4,test3,653240,35.0,50.0,17.5,56.9,1
CQ4,test4,653240,35.0,68.0,23.799999999999997,56.9,1
CQ4,test1,653262,10.0,72.0,7.2,63.05,1
CQ4,test2,653262,20.0,50.0,10.0,63.05,1
CQ4,test3,653262,35.0,66.0,23.099999999999998,63.05,1
CQ4,test4,653262,35.0,65.0,22.75,63.05,1
CQ4,test1,653664,10.0,60.0,6.0,64.14999999999999,1
CQ4,test2,653664,20.0,65.0,13.0,64.14999999999999,1
CQ4,test3,653664,35.0,63.0,22.049999999999997,64.14999999999999,1
CQ4,test4,653664,35.0,66.0,23.099999999999998,64.14999999999999,1
CQ4,test1,653702,10.0,60.0,6.0,55.349999999999994,1
CQ4,test2,653702,20.0,42.0,8.4,55.349999999999994,1
CQ4,test3,653702,35.0,48.0,16.799999999999997,55.349999999999994,1
CQ4,test4,653702,35.0,69.0,24.15,55.349999999999994,1
CQ4,test1,653762,10.0,55.0,5.5,60.949999999999996,0
CQ4,test2,653762,20.0,62.0,12.4,60.949999999999996,0
CQ4,test3,653762,35.0,58.0,20.299999999999997,60.949999999999996,0
CQ4,test4,653762,35.0,65.0,22.75,60.949999999999996,0
CQ4,test1,653840,10.0,58.0,5.800000000000001,72.44999999999999,1
CQ4,test2,653840,20.0,62.0,12.4,72.44999999999999,1
CQ4,test3,653840,35.0,66.0,23.099999999999998,72.44999999999999,1
CQ4,test4,653840,35.0,89.0,31.15,72.44999999999999,1
CQ4,test1,653870,10.0,72.0,7.2,68.15,1
CQ4,test2,653870,20.0,65.0,13.0,68.15,1
CQ4,test3,653870,35.0,67.0,23.45,68.15,1
CQ4,test4,653870,35.0,70.0,24.5,68.15,1
CQ4,test1,653944,10.0,58.0,5.800000000000001,70.0,1
CQ4,test2,653944,20.0,62.0,12.4,70.0,1
CQ4,test3,653944,35.0,70.0,24.5,70.0,1
CQ4,test4,653944,35.0,78.0,27.299999999999997,70.0,1
CQ4,test1,653951,10.0,70.0,7.0,64.75,0
CQ4,test2,653951,20.0,70.0,14.0,64.75,0
CQ4,test3,653951,35.0,50.0,17.5,64.75,0
CQ4,test4,653951,35.0,75.0,26.25,64.75,0
CQ4,test1,653958,10.0,38.0,3.8000000000000003,74.2,1
CQ4,test2,653958,20.0,86.0,17.2,74.2,1
CQ4,test3,653958,35.0,80.0,28.0,74.2,1
CQ4,test4,653958,35.0,72.0,25.2,74.2,1
CQ4,test1,654005,10.0,64.0,6.4,73.15,1
CQ4,test2,654005,20.0,66.0,13.200000000000001,73.15,1
CQ4,test3,654005,35.0,74.0,25.9,73.15,1
CQ4,test4,654005,35.0,79.0,27.65,73.15,1
CQ4,test1,654206,10.0,55.0,5.5,67.45,1
CQ4,test2,654206,20.0,70.0,14.0,67.45,1
CQ4,test3,654206,35.0,62.0,21.7,67.45,1
CQ4,test4,654206,35.0,75.0,26.25,67.45,1
CQ4,test1,654404,10.0,59.0,5.9,58.1,1
CQ4,test2,654404,20.0,58.0,11.600000000000001,58.1,1
CQ4,test3,654404,35.0,56.0,19.599999999999998,58.1,1
CQ4,test4,654404,35.0,60.0,21.0,58.1,1
CQ4,test1,654415,10.0,62.0,6.2,43.2,1
CQ4,test2,654415,20.0,45.0,9.0,43.2,1
CQ4,test3,654415,35.0,40.0,14.0,43.2,1
CQ4,test4,654415,35.0,40.0,14.0,43.2,1
CQ4,test1,654524,10.0,49.0,4.9,58.849999999999994,1
CQ4,test2,654524,20.0,58.0,11.600000000000001,58.849999999999994,1
CQ4,test3,654524,35.0,59.0,20.65,58.849999999999994,1
CQ4,test4,654524,35.0,62.0,21.7,58.849999999999994,1
CQ4,test1,654657,10.0,66.0,6.6000000000000005,67.5,1
CQ4,test2,654657,20.0,70.0,14.0,67.5,1
CQ4,test3,654657,35.0,60.0,21.0,67.5,1
CQ4,test4,654657,35.0,74.0,25.9,67.5,1
CQ4,test1,654856,10.0,72.0,7.2,67.1,1
CQ4,test2,654856,20.0,65.0,13.0,67.1,1
CQ4,test3,654856,35.0,64.0,22.4,67.1,1
CQ4,test4,654856,35.0,70.0,24.5,67.1,1
CQ4,test1,655084,10.0,66.0,6.6000000000000005,70.45,1
CQ4,test2,655084,20.0,69.0,13.8,70.45,1
CQ4,test3,655084,35.0,70.0,24.5,70.45,1
CQ4,test4,655084,35.0,73.0,25.549999999999997,70.45,1
CQ4,test1,655296,10.0,47.0,4.7,65.05,1
CQ4,test2,655296,20.0,62.0,12.4,65.05,1
CQ4,test3,655296,35.0,76.0,26.599999999999998,65.05,1
CQ4,test4,655296,35.0,61.0,21.349999999999998,65.05,1
CQ4,test1,655342,10.0,75.0,7.5,69.7,1
CQ4,test2,655342,20.0,80.0,16.0,69.7,1
CQ4,test3,655342,35.0,62.0,21.7,69.7,1
CQ4,test4,655342,35.0,70.0,24.5,69.7,1
CQ4,test1,655471,10.0,70.0,7.0,73.55,0
CQ4,test2,655471,20.0,79.0,15.8,73.55,0
CQ4,test3,655471,35.0,75.0,26.25,73.55,0
CQ4,test4,655471,35.0,70.0,24.5,73.55,0
CQ4,test1,655546,10.0,70.0,7.0,75.1,1
CQ4,test2,655546,20.0,85.0,17.0,75.1,1
CQ4,test3,655546,35.0,68.0,23.799999999999997,75.1,1
CQ4,test4,655546,35.0,78.0,27.299999999999997,75.1,1
CQ4,test1,655547,10.0,60.0,6.0,63.599999999999994,1
CQ4,test2,655547,20.0,64.0,12.8,63.599999999999994,1
CQ4,test3,655547,35.0,68.0,23.799999999999997,63.599999999999994,1
CQ4,test4,655547,35.0,60.0,21.0,63.599999999999994,1
CQ4,test1,655613,10.0,60.0,6.0,57.3,0
CQ4,test2,655613,20.0,64.0,12.8,57.3,0
CQ4,test3,655613,35.0,50.0,17.5,57.3,0
CQ4,test4,655613,35.0,60.0,21.0,57.3,0
CQ4,test1,655668,10.0,57.0,5.7,67.75,0
CQ4,test2,655668,20.0,67.0,13.4,67.75,0
CQ4,test3,655668,35.0,69.0,24.15,67.75,0
CQ4,test4,655668,35.0,70.0,24.5,67.75,0
CQ4,test1,655828,10.0,86.0,8.6,81.14999999999999,1
CQ4,test2,655828,20.0,67.0,13.4,81.14999999999999,1
CQ4,test3,655828,35.0,85.0,29.749999999999996,81.14999999999999,1
CQ4,test4,655828,35.0,84.0,29.4,81.14999999999999,1
CQ4,test1,656067,10.0,55.0,5.5,47.4,1
CQ4,test2,656067,20.0,52.0,10.4,47.4,1
CQ4,test3,656067,35.0,40.0,14.0,47.4,1
CQ4,test4,656067,35.0,50.0,17.5,47.4,1
CQ4,test1,656187,10.0,75.0,7.5,79.8,1
CQ4,test2,656187,20.0,64.0,12.8,79.8,1
CQ4,test3,656187,35.0,85.0,29.749999999999996,79.8,1
CQ4,test4,656187,35.0,85.0,29.749999999999996,79.8,1
CQ4,test1,656190,10.0,74.0,7.4,75.94999999999999,1
CQ4,test2,656190,20.0,75.0,15.0,75.94999999999999,1
CQ4,test3,656190,35.0,75.0,26.25,75.94999999999999,1
CQ4,test4,656190,35.0,78.0,27.299999999999997,75.94999999999999,1
CQ4,test1,656194,10.0,52.0,5.2,59.7,1
CQ4,test2,656194,20.0,66.0,13.200000000000001,59.7,1
CQ4,test3,656194,35.0,58.0,20.299999999999997,59.7,1
CQ4,test4,656194,35.0,60.0,21.0,59.7,1
CQ4,test1,656196,10.0,50.0,5.0,67.7,1
CQ4,test2,656196,20.0,72.0,14.4,67.7,1
CQ4,test3,656196,35.0,62.0,21.7,67.7,1
CQ4,test4,656196,35.0,76.0,26.599999999999998,67.7,1
CQ4,test1,656197,10.0,65.0,6.5,64.25,1
CQ4,test2,656197,20.0,70.0,14.0,64.25,1
CQ4,test3,656197,35.0,60.0,21.0,64.25,1
CQ4,test4,656197,35.0,65.0,22.75,64.25,1
CQ4,test1,656200,10.0,65.0,6.5,70.3,1
CQ4,test2,656200,20.0,60.0,12.0,70.3,1
CQ4,test3,656200,35.0,68.0,23.799999999999997,70.3,1
CQ4,test4,656200,35.0,80.0,28.0,70.3,1
CQ4,test1,656206,10.0,55.0,5.5,65.15,1
CQ4,test2,656206,20.0,62.0,12.4,65.15,1
CQ4,test3,656206,35.0,55.0,19.25,65.15,1
CQ4,test4,656206,35.0,80.0,28.0,65.15,1
CQ4,test1,656208,10.0,55.0,5.5,51.05,1
CQ4,test2,656208,20.0,58.0,11.600000000000001,51.05,1
CQ4,test3,656208,35.0,68.0,23.799999999999997,51.05,1
CQ4,test4,656208,35.0,29.0,10.149999999999999,51.05,1
CQ4,test1,656217,10.0,63.0,6.300000000000001,62.75,1
CQ4,test2,656217,20.0,60.0,12.0,62.75,1
CQ4,test3,656217,35.0,58.0,20.299999999999997,62.75,1
CQ4,test4,656217,35.0,69.0,24.15,62.75,1
CQ4,test1,656253,10.0,56.0,5.6000000000000005,53.55,1
CQ4,test2,656253,20.0,56.0,11.200000000000001,53.55,1
CQ4,test3,656253,35.0,55.0,19.25,53.55,1
CQ4,test4,656253,35.0,50.0,17.5,53.55,1
CQ4,test1,656352,10.0,39.0,3.9000000000000004,49.05,1
CQ4,test2,656352,20.0,42.0,8.4,49.05,1
CQ4,test3,656352,35.0,45.0,15.749999999999998,49.05,1
CQ4,test4,656352,35.0,60.0,21.0,49.05,1
CQ4,test1,656386,10.0,58.0,5.800000000000001,63.3,1
CQ4,test2,656386,20.0,60.0,12.0,63.3,1
CQ4,test3,656386,35.0,63.0,22.049999999999997,63.3,1
CQ4,test4,656386,35.0,67.0,23.45,63.3,1
CQ4,test1,656475,10.0,38.0,3.8000000000000003,35.7,0
